crim_or_tax,word,count
tax,embed,1
tax,severed,4
tax,prospective,20
tax,income-earning,11
tax,decrease,4
tax,willing,6
tax,1205,1
tax,worth,29
tax,parenthetically,5
tax,favourable,14
tax,attractive,8
tax,analogizes,1
tax,indebtedness,49
tax,differs,12
tax,repaired,1
tax,crystallized,2
tax,walk,3
tax,benefitted,3
tax,capp,3
tax,implicit,20
tax,embedding,1
tax,precludes,19
tax,reclaim,1
tax,mined,2
tax,physically,11
tax,separated,11
tax,foreclose,4
tax,restricts,9
tax,expenses,574
tax,happen,14
tax,quoting,6
tax,implications,28
tax,incurs,8
tax,money,504
tax,14-16,1
tax,confusion,16
tax,focusing,10
tax,accepts,15
tax,incorrect,26
tax,repairing,1
tax,spend,6
tax,likelihood,8
tax,affecting,18
tax,avoidance,275
tax,asymmetrical,4
tax,base,61
tax,acquired,208
tax,explains,18
tax,resulted,74
tax,next,48
tax,assessed,107
tax,dispositive,16
tax,dissent,20
tax,promotes,3
tax,symmetry,11
tax,fairness,20
tax,harmonious,11
tax,internal,52
tax,relied,157
tax,depend,30
tax,fair,153
tax,market,270
tax,6.6.2,1
tax,6-14,1
tax,6-15,1
tax,commercial,287
tax,yearly,8
tax,picture,86
tax,profit,699
tax,171-72,1
tax,calculation,66
tax,error,83
tax,reflecting,8
tax,wilson,110
tax,partners,152
tax,thorsteinssons,13
tax,glaxosmithkline,6
tax,20121018,1
tax,33874,2
tax,appellant/respondent,4
tax,respondent/appellant,5
tax,deschamps,132
tax,1993,218
tax,glaxo,143
tax,ranitidine,65
tax,active,38
tax,pharmaceutical,21
tax,ingredient,10
tax,brand,1
tax,anti-ulcer,6
tax,drug,11
tax,zantac,21
tax,adechsa,38
tax,s.a.,6
tax,non-resident,33
tax,"1,512",2
tax,"1,651",2
tax,kilogram,10
tax,generic,31
tax,apotex,8
tax,novopharm,8
tax,drugs,6
tax,length,280
tax,suppliers,9
tax,conferred,65
tax,benefits,351
tax,supply,205
tax,prices,73
tax,enabled,6
tax,among,88
tax,delivery,69
tax,trademark,13
tax,1992,142
tax,dealing,156
tax,revision,28
tax,purchasing,21
tax,offer,28
tax,guidance,25
tax,oecd,24
tax,guidelines,49
tax,controlling,20
tax,methods,33
tax,economically,11
tax,characteristics,30
tax,non-arm,64
tax,comparable,27
tax,transaction-by-transaction,9
tax,compared,31
tax,confer,53
tax,pricing,12
tax,science,5
tax,comparisons,8
tax,yield,23
tax,satisfactory,8
tax,payment,721
tax,goods,163
tax,offers,12
tax,realistic,11
tax,profits,149
tax,bundle,5
tax,product,54
tax,comparators,5
tax,economic,225
tax,reality,101
tax,adjustment,10
tax,identifying,25
tax,demolished,10
tax,redetermined,4
tax,compensation,221
tax,intellectual,7
tax,singleton,72
tax,1046,12
tax,shell,242
tax,gabco,2
tax,1968,35
tax,5210,2
tax,hickman,145
tax,motors,132
tax,1997,135
tax,1939,12
tax,rep.,14
tax,1948,33
tax,amendments,59
tax,1927,22
tax,patent,26
tax,steiner,1
tax,amanda,1
tax,heale,1
tax,multinational,4
tax,resident,109
tax,jurisdictions,17
tax,ordinary,246
tax,divert,3
tax,then-applicable,1
tax,supplier,20
tax,replaced,17
tax,highest,11
tax,a.c.j,40
tax,reconsideration,13
tax,compare,6
tax,cross-appeals,3
tax,remit,45
tax,rehearing,2
tax,denies,9
tax,assumptions,32
tax,discharging,7
tax,appealing,1
tax,brand-name,3
tax,wholly,99
tax,holdings,126
tax,united,193
tax,kingdom,23
tax,parent,137
tax,discovered,8
tax,manufactured,21
tax,marketed,8
tax,branded,1
tax,tablet,1
tax,liquid,4
tax,world,28
tax,subsidiaries,39
tax,distributors,7
tax,secondary,12
tax,manufacturer,6
tax,marketer,2
tax,packaged,1
tax,patented,2
tax,trademarked,1
tax,treat,26
tax,stomach,1
tax,ulcers,1
tax,clearing,15
tax,located,54
tax,switzerland,1
tax,heart,8
tax,patents,3
tax,manufacture,27
tax,exclusive,62
tax,trademarks,2
tax,technical,57
tax,registration,80
tax,materials,70
tax,adapted,3
tax,branch,43
tax,extensions,3
tax,inventions,1
tax,improvement,15
tax,bulk,13
tax,marketing,57
tax,promotional,3
tax,medical,12
tax,papers,26
tax,literature,12
tax,data,80
tax,useful,84
tax,indemnification,15
tax,damages,74
tax,lines,25
tax,facilities,93
tax,sub-license,1
tax,pertinent,8
tax,arrange,20
tax,resale-price,3
tax,method,152
tax,gross,48
tax,margin,12
tax,priced,3
tax,italy,1
tax,france,2
tax,distributor,8
tax,in-market,2
tax,remainder,10
tax,royalties,18
tax,royalty,8
tax,3957,2
tax,"1,500",3
tax,versions,13
tax,compulsory,6
tax,licensing,10
tax,predated,1
tax,subsist,1
tax,repeal,6
tax,employed,106
tax,uncontrolled,3
tax,organisation,3
tax,co-operation,2
tax,development,95
tax,enterprises,38
tax,report,106
tax,committee,28
tax,administrations,1
tax,comparator,3
tax,allowing,91
tax,increment,1
tax,granulation,2
tax,layden-stevenson,1
tax,stratas,4
tax,unanimous,62
tax,panel,6
tax,preclude,40
tax,looking,33
tax,fundamentally,9
tax,discharged,10
tax,re-enacted,4
tax,almost,39
tax,1971,87
tax,1970-71-72,76
tax,immaterial,12
tax,modifications,3
tax,1990-1993,1
tax,rental,94
tax,reproduction,2
tax,carriage,4
tax,passengers,20
tax,computing,211
tax,therefor,16
tax,asks,17
tax,proxy,2
tax,replicates,1
tax,closely,38
tax,commentary,12
tax,methodology,7
tax,four,88
tax,assess,51
tax,compares,2
tax,carefully,21
tax,comparability,1
tax,differences,36
tax,undertaking,50
tax,materially,8
tax,adjustments,11
tax,eliminate,22
tax,1.15,2
tax,foreign,343
tax,mark-up,2
tax,usefulness,2
tax,verifying,4
tax,resale,13
tax,transactional,4
tax,european,4
tax,starts,2
tax,reseller,3
tax,proportion,27
tax,representing,7
tax,earned,120
tax,resellers,1
tax,looks,13
tax,relative,31
tax,ratio,11
tax,enterprise,36
tax,reliable,1
tax,utilized,9
tax,approximated,1
tax,utilizing,6
tax,range,23
tax,comparison,25
tax,precluded,38
tax,higher,48
tax,charge,70
tax,surrounding,21
tax,realities,64
tax,decided,115
tax,followed,110
tax,deductibility,136
tax,borrowed,396
tax,funds,334
tax,firm,105
tax,financing,68
tax,replace,16
tax,withdrawing,3
tax,earning,147
tax,invest,30
tax,thereon,13
tax,deductible,254
tax,borrowing,65
tax,wanted,15
tax,equity,100
tax,wrong,48
tax,collapse,4
tax,replenish,2
tax,separately,28
tax,a.c.j.,3
tax,ignore,19
tax,entitles,2
tax,factual,110
tax,borrow,12
tax,zealand,10
tax,currency,112
tax,15.4,16
tax,u.s.,202
tax,devaluation,4
tax,loan,247
tax,claiming,35
tax,sophisticated,9
tax,re-characterize,2
tax,bona,129
tax,fide,127
tax,significantly,21
tax,1.42,4
tax,ideally,2
tax,arrive,15
tax,precise,42
tax,approximation,1
tax,inform,15
tax,continuous,11
tax,evaluated,7
tax,adequately,9
tax,ideal,2
tax,regarding,73
tax,examined,47
tax,pharmaceuticals,1
tax,pertained,3
tax,disputed,37
tax,avail,27
tax,wished,17
tax,wishing,10
tax,link,37
tax,contractual,104
tax,marketers,1
tax,entering,27
tax,allocate,20
tax,function,72
tax,organization,286
tax,acquire,99
tax,escape,6
tax,measured,6
tax,whatever,88
tax,originate,5
tax,investment,302
tax,originating,12
tax,risks,9
tax,examination,68
tax,clause,167
tax,associate,6
tax,importation,10
tax,territory,13
tax,license,4
tax,associates,18
tax,merchandise,2
tax,export,3
tax,hereunder,7
tax,contemplated,84
tax,sub-clause,1
tax,brackets,4
tax,pleadings,7
tax,non-residents,6
tax,payments,309
tax,withheld,37
tax,appeared,22
tax,arguably,15
tax,xiii,12
tax,chemically,1
tax,bio-equivalent,1
tax,degree,52
tax,comfort,4
tax,impurities,1
tax,presumably,23
tax,features,19
tax,glaxo-approved,1
tax,recognition,55
tax,conveyed,1
tax,1.45,1
tax,respects,17
tax,leeway,2
tax,select,4
tax,average,10
tax,median,2
tax,mode,23
tax,statistical,1
tax,measure,35
tax,roles,4
tax,misallocation,1
tax,higher-than-generic,1
tax,overturned,15
tax,demonstrating,7
tax,forty,2
tax,declined,23
tax,adequacy,2
tax,demolish,4
tax,selection,1
tax,unreasonableness,1
tax,schedule,50
tax,14r.a,3
tax,supports,35
tax,placing,6
tax,invoking,7
tax,heureux-dubé,35
tax,safe,3
tax,accepted,174
tax,successful,32
tax,stands,16
tax,standing,28
tax,adduce,3
tax,craig,25
tax,20120801,1
tax,34144,2
tax,farming,111
tax,losses,382
tax,drawing,11
tax,deducting,35
tax,farm,33
tax,totality,5
tax,stare,1
tax,decisis,1
tax,subordinate,31
tax,overrule,12
tax,precedent,29
tax,reconsidered,1
tax,combination,55
tax,moldowan,80
tax,centre,80
tax,loss,512
tax,look,87
tax,livelihood,6
tax,sideline,5
tax,consists,11
tax,hobby,21
tax,gunn,22
tax,f.c.r,17
tax,generous,6
tax,overruled,10
tax,hover,2
tax,m.n.r.,167
tax,2585,2
tax,hadley,2
tax,graham,7
tax,5256,2
tax,morrissey,2
tax,poirier,4
tax,bankruptcy,116
tax,1986,252
tax,f.t.r,26
tax,watt,2
tax,stackhouse,2
tax,2402,2
tax,falkener,2
tax,2231,2
tax,2547,2
tax,1245,2
tax,scharfe,2
tax,1078,5
tax,turbide,2
tax,1347,3
tax,d.l.r,88
tax,chaulk,3
tax,1303,2
tax,robinson,8
tax,salituro,8
tax,indian,278
tax,northern,16
tax,ranville,2
tax,hamstra,2
tax,guardian,2
tax,litem,2
tax,rugby,2
tax,1092,2
tax,queensland,2
tax,commonwealth,4
tax,1977,74
tax,c.l.r,9
tax,bernard,8
tax,1988,149
tax,trustco,184
tax,stewart,23
tax,mcnair,6
tax,farmers,5
tax,fishermen,2
tax,richard,31
tax,thomas,26
tax,farmer,12
tax,evans,32
tax,dawson,4
tax,5047,1
tax,f.c.j,50
tax,carswellnat,21
tax,affirming,34
tax,hershfield,15
tax,t.c.c.j.,6
tax,2341,2
tax,1032,8
tax,t.c.j,38
tax,4372,1
tax,simon,12
tax,fothergill,1
tax,glenn,2
tax,ernst,5
tax,sandon,1
tax,shogilev,1
tax,"8,750",4
tax,annually,12
tax,main,73
tax,options,34
tax,buying,11
tax,training,49
tax,maintaining,20
tax,horses,3
tax,racing,6
tax,horse-racing,11
tax,profitable,14
tax,"222,642",1
tax,"205,655",1
tax,respectively,20
tax,dickson,156
tax,limiting,22
tax,t.c.c.j,19
tax,appeals,199
tax,businesses,67
tax,lesser,46
tax,37.1,1
tax,exceeds,52
tax,incomes,23
tax,"2,500",2
tax,subparagraph,15
tax,"6,250",1
tax,maximum,29
tax,"5,000",15
tax,limitation,156
tax,sustains,1
tax,carries,34
tax,spelled,10
tax,sustained,14
tax,non-business,3
tax,487-88,1
tax,fell,39
tax,criticism,13
tax,judiciary,16
tax,academics,3
tax,profession,25
tax,decades,5
tax,514-15,1
tax,t.c.c,25
tax,2598-99,1
tax,bowman,82
tax,f.c.t.d,30
tax,f.c.a,40
tax,marceau,32
tax,dissenting,143
tax,mahoney,22
tax,jerome,6
tax,sexton,8
tax,critics,2
tax,infer,12
tax,predominant,49
tax,sharlow,37
tax,endorsed,19
tax,probably,20
tax,judge-made,4
tax,modern,73
tax,consistently,28
tax,cautious,11
tax,unexpressed,21
tax,intentions,32
tax,guise,15
tax,purposive,72
tax,upsetting,8
tax,observing,4
tax,grammatical,27
tax,comprehensible,3
tax,aggregation,14
tax,cumulative,11
tax,invested,52
tax,derived,82
tax,spent,28
tax,living,61
tax,expectations,17
tax,leading,25
tax,departed,6
tax,fallouts,1
tax,left,78
tax,facing,4
tax,precedents,5
tax,uncertainty,58
tax,feeling,2
tax,extensive,18
tax,awkwardly,3
tax,intractable,2
tax,debate,19
tax,written,57
tax,reaffirmed,7
tax,overruling,5
tax,merits,21
tax,core,10
tax,overturning,2
tax,lightly,8
tax,especially,26
tax,represents,25
tax,views,16
tax,majorities,1
tax,1353,2
tax,c.j.,29
tax,18-19,1
tax,proceed,40
tax,h.c.a,1
tax,gibbs,1
tax,articulated,14
tax,succinctly,7
tax,pages,12
tax,reports,10
tax,blank,5
tax,rising,4
tax,legislator,17
tax,programme,1
tax,reform,55
tax,nought,1
tax,formerly,21
tax,careful,17
tax,weight,97
tax,preference,24
tax,vertical,38
tax,convention,119
tax,engages,15
tax,values,63
tax,adhere,8
tax,exercised,51
tax,suggested,54
tax,plethora,3
tax,upholding,10
tax,correcting,3
tax,850-61,1
tax,45-46,4
tax,collapsed,3
tax,academic,23
tax,difficulties,34
tax,revisit,8
tax,aspect,38
tax,stand,19
tax,afresh,1
tax,substituting,3
tax,incapable,3
tax,combine,3
tax,constituting,23
tax,1974,146
tax,felesky,5
tax,grappled,2
tax,summarizing,3
tax,attempts,11
tax,interpret,41
tax,twenty-sixth,1
tax,conference,31
tax,occupation,17
tax,effort,27
tax,commitment,10
tax,employment,438
tax,expects,1
tax,profitability,12
tax,habit,2
tax,tested,4
tax,practitioner,1
tax,career,9
tax,label,8
tax,subsequent,118
tax,positive,28
tax,spends,2
tax,virtually,22
tax,activity,253
tax,idea,11
tax,contemplate,21
tax,wider,11
tax,going,25
tax,borne,18
tax,fact-based,1
tax,viewed,91
tax,relegate,1
tax,gentleman,1
tax,deductable,1
tax,non-commercial,1
tax,51-54,1
tax,implies,23
tax,investing,11
tax,spending,6
tax,considerable,45
tax,contemplates,30
tax,devote,9
tax,devotes,14
tax,produces,17
tax,grounded,13
tax,running,42
tax,tend,11
tax,non-farming,1
tax,offset,23
tax,restriction,29
tax,imply,15
tax,endeavours,4
tax,viii,19
tax,conceded,37
tax,endeavour,31
tax,41-42,3
tax,disturb,5
tax,contextual,66
tax,hours,20
tax,exceeded,27
tax,devoted,21
tax,daily,19
tax,pursued,32
tax,major,147
tax,preoccupation,1
tax,mornings,1
tax,evenings,1
tax,weekends,1
tax,consumed,15
tax,dedication,2
tax,enhancing,4
tax,distraction,1
tax,entertainment,5
tax,sport,29
tax,stable,4
tax,track,8
tax,contributor,1
tax,community,101
tax,standard-bred,2
tax,worked,10
tax,improve,12
tax,competitions,1
tax,chairperson,1
tax,board,255
tax,contribution,50
tax,goodmans,1
tax,calgary,49
tax,city,281
tax,20120426,1
tax,33804,2
tax,april,66
tax,transit,125
tax,asserts,20
tax,supplies,46
tax,operating,44
tax,constructing,11
tax,citizens,28
tax,claims,54
tax,entitling,8
tax,input,12
tax,credits,18
tax,drawn,77
tax,dealt,84
tax,single,106
tax,comprised,6
tax,and/or,11
tax,reveals,17
tax,alleged,99
tax,integrant,3
tax,component,27
tax,overall,83
tax,interconnected,6
tax,interdependence,11
tax,intertwining,2
tax,composite,9
tax,preparatory,6
tax,municipal,72
tax,allegedly,19
tax,recipients,15
tax,funding,26
tax,analyzed,9
tax,accountability,10
tax,activit,3
tax,itcs,16
tax,demonstrates,15
tax,bodies,17
tax,rebates,18
tax,rates,40
tax,g.s.t.c,27
tax,maritime,14
tax,assurance,7
tax,scolaire,2
tax,chênes,8
tax,ministre,8
tax,hidden,3
tax,valley,2
tax,golf,3
tax,assn,4
tax,corp.,96
tax,loisirs,2
tax,neufchâtel,2
tax,body,49
tax,rebate,86
tax,gst/hst,2
tax,sor/91-37,2
tax,blais,15
tax,m.p.l.r,4
tax,g.t.c,6
tax,1043,1
tax,1410,1
tax,rossiter,5
tax,1309,1
tax,skingle,1
tax,blair,2
tax,nixon,1
tax,gordon,18
tax,bourgard,5
tax,lema,3
tax,excise,55
tax,e-15,5
tax,non-exempt,12
tax,remitting,11
tax,thoroughly,2
tax,accurately,14
tax,parallels,4
tax,findings,90
tax,m-26,1
tax,imposes,27
tax,enactments,11
tax,comprehensive,28
tax,transportation,69
tax,study,21
tax,bylaw,10
tax,ransportation,1
tax,streets,1
tax,highways,6
tax,rapid,4
tax,facility,12
tax,efficient,10
tax,passenger,6
tax,supplied,23
tax,former,102
tax,roadways,2
tax,control,325
tax,qualify,86
tax,eligible,119
tax,projects,17
tax,expenditures,96
tax,extension,21
tax,rail,1
tax,buses,4
tax,forming,13
tax,vests,4
tax,roadway,2
tax,fund,49
tax,highway,5
tax,connectors,1
tax,budgetary,1
tax,eligibility,12
tax,timeframes,1
tax,usage,13
tax,investigations,45
tax,prevailing,24
tax,budget,16
tax,availability,20
tax,0.05,2
tax,litre,2
tax,gasoline,80
tax,diesel,2
tax,noise,1
tax,barriers,2
tax,landscaping,1
tax,upgrades,2
tax,security,455
tax,scheduling,1
tax,refurbishment,1
tax,vehicle,35
tax,rebuilds,1
tax,signalling,1
tax,shuttle,1
tax,upgraded,1
tax,construct,4
tax,57.14,2
tax,ending,18
tax,"6,351,967",1
tax,denying,18
tax,re-assessment,3
tax,eventually,15
tax,claimant,10
tax,enough,46
tax,administered,13
tax,designed,74
tax,consumption,67
tax,zero-rated,3
tax,cascading,1
tax,ultimate,35
tax,consumer,15
tax,consequence,71
tax,penultimate,2
tax,chain,7
tax,governments,19
tax,municipalities,9
tax,amending,23
tax,acquires,10
tax,imports,7
tax,participating,27
tax,reporting,23
tax,registrant,5
tax,bringing,14
tax,formula,66
tax,imported,13
tax,legally,56
tax,provinces,45
tax,harmonized,1
tax,ommercial,1
tax,enumerated,56
tax,sched,4
tax,tour,1
tax,municipality,17
tax,environs,1
tax,entitlement,64
tax,usiness,1
tax,calling,9
tax,regular,26
tax,lease,114
tax,meets,36
tax,barter,1
tax,gift,39
tax,expansive,15
tax,centred,2
tax,draws,12
tax,summarized,28
tax,t.c.c.,8
tax,confirmed,65
tax,bought,13
tax,livestock,10
tax,customers,77
tax,agent,79
tax,salesman,1
tax,cattle,3
tax,disbursements,18
tax,branding,3
tax,inoculations,1
tax,pays,14
tax,collects,3
tax,specifications,2
tax,supplying,2
tax,comprises,9
tax,compound,3
tax,distilled,3
tax,examine,72
tax,40-6,2
tax,observation,29
tax,mercantile,4
tax,lon/88/786,1
tax,unreported,3
tax,mcarthur,6
tax,40-8,2
tax,inoculation,2
tax,realistically,4
tax,omitted,22
tax,parcel,16
tax,40-9,1
tax,inputs,3
tax,insurance,231
tax,policies,21
tax,kinds,19
tax,deferred,12
tax,annuity,9
tax,periodic,22
tax,premiums,50
tax,holders,41
tax,segregated,3
tax,backed,1
tax,reasoned,12
tax,cleaning,2
tax,develop,24
tax,supply/multiple,1
tax,emerged,5
tax,components,12
tax,performed,28
tax,identify,46
tax,featuring,1
tax,expansions,1
tax,improvements,7
tax,deliver,3
tax,deployed,3
tax,interconnectedness,1
tax,obvious,53
tax,cities,2
tax,integrated,20
tax,lieutenant,8
tax,governor,10
tax,council,96
tax,enforced,10
tax,proposal,17
tax,entry,29
tax,share,222
tax,designate,1
tax,varied,14
tax,enter,78
tax,establishment,69
tax,preambles,1
tax,contribute,11
tax,program,38
tax,relate,50
tax,unexpended,1
tax,funded,5
tax,conformity,14
tax,clauses,14
tax,unused,3
tax,disbursed,3
tax,dedicated,2
tax,fuel,6
tax,whatsoever,28
tax,contributions,25
tax,went,49
tax,improving,3
tax,urges,3
tax,school,34
tax,subsidy,12
tax,bussing,1
tax,acknowledgment,6
tax,users,1
tax,fares,2
tax,contributed,21
tax,lamarre,14
tax,proulx,1
tax,leisure,6
tax,enjoyed,25
tax,identity,34
tax,students,19
tax,exclusively,94
tax,affirm,12
tax,flynn,2
tax,fundy,7
tax,settlement,99
tax,20120412,1
tax,34056,2
tax,34057,2
tax,summersby,4
tax,trusts,64
tax,residence,144
tax,barbados,16
tax,beneficiaries,39
tax,realized,94
tax,imposing,36
tax,residency,21
tax,resides,10
tax,responsibility,30
tax,beers,2
tax,mines,40
tax,howe,2
tax,1906,2
tax,king,29
tax,electric,30
tax,railway,24
tax,1945,10
tax,crossley,2
tax,carpets,2
tax,m.n.r,54
tax,1967,46
tax,unit,26
tax,bullock,2
tax,1960,39
tax,treaties,18
tax,instruments,29
tax,prevention,8
tax,5189,1
tax,e.t.r,2
tax,1457,1
tax,4259,1
tax,garron,2
tax,family,85
tax,woods,13
tax,2346,2
tax,1287,4
tax,2600,1
tax,douglas,10
tax,mathew,19
tax,matthew,1
tax,williams,71
tax,mark,14
tax,barbour,1
tax,anne,1
tax,turley,1
tax,settled,58
tax,vincent,4
tax,caribbean,1
tax,residents,42
tax,disposed,89
tax,canada-barbados,1
tax,1980-81-82-83,13
tax,professor,73
tax,enjoys,7
tax,political,89
tax,associating,1
tax,nationality,1
tax,presence,36
tax,location,150
tax,social,126
tax,connections,15
tax,others,103
tax,dearth,1
tax,abides,2
tax,loreburn,1
tax,conception,8
tax,nearly,8
tax,sleep,3
tax,really,40
tax,keeps,2
tax,t.a.b.,3
tax,directors,289
tax,exercises,12
tax,responsibilities,13
tax,shareholder,238
tax,h.l.,8
tax,propositions,8
tax,summarily,2
tax,representative,14
tax,links,8
tax,bases,8
tax,estate,214
tax,executor,59
tax,liquidator,7
tax,succession,25
tax,heir,19
tax,linkage,6
tax,solving,2
tax,personality,1
tax,charging,11
tax,subjected,5
tax,separates,2
tax,similarities,5
tax,managed,12
tax,banking,42
tax,instruction,30
tax,accountants,19
tax,advisors,4
tax,distribute,13
tax,dividends,240
tax,distributions,3
tax,adopting,20
tax,predictability,14
tax,totally,15
tax,taxing,135
tax,assessments,60
tax,denied,72
tax,frustrate,28
tax,parts,56
tax,endorsing,2
tax,toronto-dominion,13
tax,bank,881
tax,20120112,1
tax,33878,2
tax,insolvency,11
tax,immunity,11
tax,debtor,334
tax,subsequently,52
tax,precedence,11
tax,noël,15
tax,c.b.r,10
tax,1057,4
tax,1844,1
tax,2936,1
tax,angers,8
tax,4941,1
tax,éric,1
tax,potvin,1
tax,andré,8
tax,rousseau,5
tax,christian,1
tax,boutin,1
tax,pier-olivier,1
tax,julien,1
tax,orally,12
tax,lapointe,1
tax,rosenstein,1
tax,marchand,1
tax,melançon,1
tax,larivière,3
tax,meunier,1
tax,copthorne,136
tax,20111216,1
tax,33283,2
tax,charron,71
tax,contemplation,46
tax,prospectively,5
tax,retrospectively,3
tax,completed,52
tax,redemption,109
tax,abuse,145
tax,misuse,64
tax,object,228
tax,spirit,150
tax,permissible,26
tax,aids,17
tax,abusive,141
tax,achieves,6
tax,defeats,14
tax,rationale,49
tax,circumvents,6
tax,frustrates,22
tax,overlap,10
tax,osfc,42
tax,2552,2
tax,5437,2
tax,duke,27
tax,westminster,25
tax,1936,16
tax,lipson,110
tax,collins,4
tax,aikman,2
tax,1179,2
tax,netherlands,7
tax,84.1,3
tax,212.1,3
tax,dickerson,4
tax,robert,29
tax,howard,10
tax,leon,11
tax,getz,4
tax,proposals,21
tax,duff,23
tax,hiltz,2
tax,fortieth,3
